time,Computer,user,WorkstationName,Source_Workstation,IpAddress,name,event_count
6/15/2025 22:45,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,3
6/15/2025 23:00,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
6/15/2025 23:15,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
6/15/2025 23:30,lab-terminalx.fishcm.com.vn,SYSTEM,-,-,-,An account was successfully logged on,1
5/29/2025 11:30,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,2
5/30/2025 12:00,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,1
6/6/2025 12:00,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,1
6/9/2025 16:30,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,1
6/13/2025 11:15,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,1
6/13/2025 12:00,lab-terminalx.fishcm.com.vn,AD-GUITHU$,AD-GUITHU,AD-GUITHU,10.86.144.180,An account was successfully logged on,1
5/30/2025 12:15,lab-terminalx.fishcm.com.vn,AD-SAMDTH$,AD-SAMDTH,AD-SAMDTH,10.86.132.92,User logon with misspelled or bad user account,7
6/6/2025 12:00,lab-terminalx.fishcm.com.vn,AD-SAMDTH$,AD-SAMDTH,AD-SAMDTH,10.86.132.92,User logon with misspelled or bad user account,7
6/13/2025 12:00,lab-terminalx.fishcm.com.vn,AD-SAMDTH$,AD-SAMDTH,AD-SAMDTH,10.86.132.92,User logon with misspelled or bad user account,7
5/30/2025 12:15,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,6
6/5/2025 16:00,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,7
6/9/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,7
6/10/2025 9:30,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,7
6/11/2025 10:15,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,7
6/11/2025 11:30,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,7
6/11/2025 17:00,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.91,User logon with misspelled or bad user account,7
6/12/2025 9:30,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.133.252,User logon with misspelled or bad user account,7
6/12/2025 11:45,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.72,User logon with misspelled or bad user account,14
6/13/2025 12:00,lab-terminalx.fishcm.com.vn,AD-THUTNT$,AD-THUTNT,AD-THUTNT,10.86.132.72,User logon with misspelled or bad user account,6
5/26/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
5/27/2025 9:00,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
5/28/2025 9:00,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
5/29/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
5/30/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/2/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/3/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/4/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/5/2025 8:30,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/6/2025 8:45,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/9/2025 8:15,lab-terminalx.fishcm.com.vn,AD-THUYENTTB$,AD-THUYENTTB,AD-THUYENTTB,10.86.144.41,An account was successfully logged on,1
6/3/2025 19:30,hcm-scanfiles,afscan,AF-BANGTN,AF-BANGTN,10.86.132.202,An account was successfully logged on,1
6/5/2025 11:30,hcm-scanfiles,afscan,AF-CAMDTN,AF-CAMDTN,10.86.132.170,An account was successfully logged on,1
6/5/2025 12:30,hcm-scanfiles,afscan,AF-CAMDTN,AF-CAMDTN,10.86.132.170,An account was successfully logged on,1
6/5/2025 13:00,hcm-scanfiles,afscan,AF-CAMDTN,AF-CAMDTN,10.86.132.170,An account was successfully logged on,1
6/5/2025 13:00,hcm-scanfiles,camdtn,AF-CAMDTN,AF-CAMDTN,10.86.132.170,User logon with misspelled or bad user account,1
5/26/2025 10:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/26/2025 10:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
5/26/2025 18:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/26/2025 19:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/26/2025 20:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/26/2025 21:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/26/2025 21:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/26/2025 22:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 0:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 0:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 1:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 1:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 2:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 4:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
5/27/2025 4:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 5:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 7:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 8:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 9:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 9:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 13:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
5/27/2025 17:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
5/27/2025 18:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 19:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 20:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 21:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/27/2025 22:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
5/28/2025 2:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 4:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
5/28/2025 4:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 5:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 5:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 8:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 9:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 10:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
5/28/2025 14:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 17:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 20:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 21:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 23:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/28/2025 23:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 1:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 2:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 3:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 3:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 4:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 5:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 6:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 10:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 12:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
5/29/2025 18:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
5/29/2025 18:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 19:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 19:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 21:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/29/2025 23:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/30/2025 4:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/30/2025 9:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
5/30/2025 14:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
5/30/2025 15:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/2/2025 10:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/2/2025 14:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
6/2/2025 18:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/2/2025 18:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
6/2/2025 20:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/2/2025 21:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/2/2025 22:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 0:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 2:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 3:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 4:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 5:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 8:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 18:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/3/2025 19:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 3:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 5:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 8:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 10:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,4
6/4/2025 17:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 18:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
6/4/2025 18:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 18:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
6/4/2025 20:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 20:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 21:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
6/4/2025 22:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/4/2025 23:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
6/4/2025 23:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
6/5/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 1:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 1:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 2:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 4:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 6:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 7:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 9:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 9:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 10:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
6/5/2025 17:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 18:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 19:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 21:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,2
6/5/2025 22:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/5/2025 23:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 1:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 1:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 2:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 3:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 5:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 6:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/6/2025 14:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
6/6/2025 22:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/7/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/7/2025 4:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/7/2025 8:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/7/2025 10:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/7/2025 16:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/7/2025 22:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/8/2025 4:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/8/2025 10:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/8/2025 16:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/8/2025 22:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 4:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 9:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 16:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 17:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 18:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 21:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/9/2025 22:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 0:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 2:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 4:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 5:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 6:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 7:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 9:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 14:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,3
6/10/2025 17:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 21:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 21:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/10/2025 22:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 0:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 4:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 7:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 9:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 9:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 10:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 11:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 12:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 13:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 14:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 15:00,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 17:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 19:15,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 20:30,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/11/2025 22:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
6/12/2025 1:45,hcm-scanfiles,afscan,AF-DUNGHA7,AF-DUNGHA7,10.86.132.251,An account was successfully logged on,1
